outer_fold,inner_fold,config_id,learning_rate,scheduler,image_size,fine_tuning,loss,architecture,initialization,train_patients,train_cme_positive_patients,train_cme_negative_patients,train_images,validation_patients,validation_cme_positive_patients,validation_cme_negative_patients,validation_images,accuracy,auroc,auprc,sensitivity,specificity,precision,recall,f1,threshold,tn,fp,fn,tp,best_epoch,seed
2,2,lr_1em04_sched_step_img_320_ft_layer4_fc_loss_weighted_cross_entropy_75ba4e1d96,0.0001,step,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6521739130434783,0.676923076923077,0.6437839886291898,0.8,0.5384615384615384,0.5714285714285714,0.8,0.6666666666666666,0.4757313132286072,7,6,2,8,9,20242
2,3,lr_1em04_sched_step_img_320_ft_layer4_fc_loss_weighted_cross_entropy_75ba4e1d96,0.0001,step,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.782608695652174,0.7803030303030303,0.8346505417477285,0.8333333333333334,0.7272727272727273,0.7692307692307693,0.8333333333333334,0.8,0.2027765363454818,8,3,2,10,24,20342
2,4,lr_1em04_sched_step_img_320_ft_layer4_fc_loss_weighted_cross_entropy_75ba4e1d96,0.0001,step,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8260869565217391,0.8571428571428571,0.8426265092931762,0.7777777777777778,0.8571428571428571,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.441018283367157,12,2,2,7,14,20442
2,1,lr_1em04_sched_step_img_320_ft_layer4_fc_loss_focal_130b3233c3,0.0001,step,320,layer4_fc,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.9166666666666666,0.9185185185185184,0.9291747888239116,0.8888888888888888,0.9333333333333332,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3784109354019165,14,1,1,8,9,20142
2,2,lr_1em04_sched_step_img_320_ft_layer4_fc_loss_focal_130b3233c3,0.0001,step,320,layer4_fc,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.782608695652174,0.8538461538461538,0.8486142942025295,0.8,0.7692307692307693,0.7272727272727273,0.8,0.7619047619047619,0.5926048755645752,10,3,2,8,10,20242
2,3,lr_1em04_sched_step_img_320_ft_layer4_fc_loss_focal_130b3233c3,0.0001,step,320,layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.8260869565217391,0.7727272727272727,0.7570304494217539,0.8333333333333334,0.8181818181818182,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2894981801509857,9,2,2,10,22,20342
2,4,lr_1em04_sched_step_img_320_ft_layer4_fc_loss_focal_130b3233c3,0.0001,step,320,layer4_fc,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8695652173913043,0.9047619047619048,0.8769721019721022,0.7777777777777778,0.9285714285714286,0.875,0.7777777777777778,0.8235294117647058,0.2479177862405777,13,1,2,7,5,20442
2,1,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_1af0675037,0.0001,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.9583333333333334,0.9777777777777776,0.9626543209876544,1.0,0.9333333333333332,0.9,1.0,0.9473684210526316,0.4109535217285156,14,1,0,9,23,20142
2,2,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_1af0675037,0.0001,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6086956521739131,0.6307692307692307,0.6139085424379541,0.9,0.3846153846153846,0.5294117647058824,0.9,0.6666666666666666,0.1789257526397705,5,8,1,9,9,20242
2,3,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_1af0675037,0.0001,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.8260869565217391,0.765151515151515,0.7516885690798735,0.9166666666666666,0.7272727272727273,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.3291318118572235,8,3,1,11,8,20342
2,4,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_1af0675037,0.0001,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.9130434782608696,0.9365079365079364,0.9051858635191968,0.8888888888888888,0.9285714285714286,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0582864806056022,13,1,1,8,5,20442
2,1,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_41d524f6ac,0.0001,step,320,layer3_layer4_fc,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.875,0.925925925925926,0.8894500561167228,1.0,0.8,0.75,1.0,0.8571428571428571,0.3792043924331665,12,3,0,9,15,20142
2,2,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_41d524f6ac,0.0001,step,320,layer3_layer4_fc,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6521739130434783,0.5769230769230769,0.558169914245429,0.7,0.6153846153846154,0.5833333333333334,0.7,0.6363636363636364,0.5301727652549744,8,5,3,7,11,20242
2,3,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_41d524f6ac,0.0001,step,320,layer3_layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.8260869565217391,0.803030303030303,0.8630413638885507,0.75,0.9090909090909092,0.9,0.75,0.8181818181818182,0.3581025004386902,10,1,3,9,10,20342
2,4,lr_1em04_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_41d524f6ac,0.0001,step,320,layer3_layer4_fc,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.782608695652174,0.8968253968253967,0.8740740740740742,1.0,0.6428571428571429,0.6428571428571429,1.0,0.782608695652174,0.2072540074586868,9,5,0,9,15,20442
2,1,lr_1em04_sched_step_img_320_ft_full_loss_weighted_cross_entropy_9d8dca3eb2,0.0001,step,320,full,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.9583333333333334,0.9925925925925926,0.9888888888888888,1.0,0.9333333333333332,0.9,1.0,0.9473684210526316,0.1693897694349289,14,1,0,9,7,20142
2,2,lr_1em04_sched_step_img_320_ft_full_loss_weighted_cross_entropy_9d8dca3eb2,0.0001,step,320,full,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6521739130434783,0.6384615384615384,0.6217551454393558,0.7,0.6153846153846154,0.5833333333333334,0.7,0.6363636363636364,0.5005486607551575,8,5,3,7,9,20242
2,3,lr_1em04_sched_step_img_320_ft_full_loss_weighted_cross_entropy_9d8dca3eb2,0.0001,step,320,full,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.9130434782608696,0.856060606060606,0.8751551487964532,0.9166666666666666,0.9090909090909092,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.4136964380741119,10,1,1,11,16,20342
2,4,lr_1em04_sched_step_img_320_ft_full_loss_weighted_cross_entropy_9d8dca3eb2,0.0001,step,320,full,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8695652173913043,0.8650793650793651,0.7391855058521726,1.0,0.7857142857142857,0.75,1.0,0.8571428571428571,0.2953626811504364,11,3,0,9,3,20442
2,1,lr_1em04_sched_step_img_320_ft_full_loss_focal_e52545cdfc,0.0001,step,320,full,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.9166666666666666,0.977777777777778,0.967452300785634,1.0,0.8666666666666667,0.8181818181818182,1.0,0.9,0.345846951007843,13,2,0,9,9,20142
2,2,lr_1em04_sched_step_img_320_ft_full_loss_focal_e52545cdfc,0.0001,step,320,full,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6956521739130435,0.6461538461538461,0.5189457274751392,0.8,0.6153846153846154,0.6153846153846154,0.8,0.6956521739130435,0.5968194603919983,8,5,2,8,3,20242
2,3,lr_1em04_sched_step_img_320_ft_full_loss_focal_e52545cdfc,0.0001,step,320,full,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.782608695652174,0.7803030303030303,0.7387604293854294,0.6666666666666666,0.9090909090909092,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.6318700909614563,10,1,4,8,13,20342
2,4,lr_1em04_sched_step_img_320_ft_full_loss_focal_e52545cdfc,0.0001,step,320,full,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.9130434782608696,0.9285714285714284,0.9134479717813052,0.8888888888888888,0.9285714285714286,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4233676493167877,13,1,1,8,6,20442
2,1,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_444ada7645,0.0001,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.5833333333333334,0.437037037037037,0.3888961319694483,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6498608589172363,10,5,5,4,1,20142
2,2,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_444ada7645,0.0001,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6086956521739131,0.5769230769230769,0.5399230886072991,0.7,0.5384615384615384,0.5384615384615384,0.7,0.6086956521739131,0.2205328047275543,7,6,3,7,9,20242
2,3,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_444ada7645,0.0001,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.5652173913043478,0.4242424242424242,0.5039825305650113,0.8333333333333334,0.2727272727272727,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.2184086441993713,3,8,2,10,3,20342
2,4,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_444ada7645,0.0001,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.7391304347826086,0.5793650793650793,0.5867707990515008,0.4444444444444444,0.9285714285714286,0.8,0.4444444444444444,0.5714285714285714,0.3272708356380462,13,1,5,4,14,20442
2,1,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_focal_410b517dba,0.0001,cosine,224,fc_only,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.625,0.4666666666666667,0.4053500846979107,0.4444444444444444,0.7333333333333333,0.5,0.4444444444444444,0.4705882352941176,0.7087774276733398,11,4,5,4,1,20142
2,2,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_focal_410b517dba,0.0001,cosine,224,fc_only,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6956521739130435,0.5923076923076922,0.5644896331738437,0.4,0.9230769230769232,0.8,0.4,0.5333333333333333,0.3369415402412414,12,1,6,4,9,20242
2,3,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_focal_410b517dba,0.0001,cosine,224,fc_only,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.5652173913043478,0.4242424242424242,0.5039825305650113,0.8333333333333334,0.2727272727272727,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.238005131483078,3,8,2,10,3,20342
2,4,lr_1em04_sched_cosine_img_224_ft_fc_only_loss_focal_410b517dba,0.0001,cosine,224,fc_only,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.7391304347826086,0.5714285714285714,0.5823836738310422,0.4444444444444444,0.9285714285714286,0.8,0.4444444444444444,0.5714285714285714,0.3362821340560913,13,1,5,4,18,20442
2,1,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_weighted_cross_entropy_68e86ebf06,0.0001,cosine,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.7916666666666666,0.8962962962962964,0.8419753086419753,1.0,0.6666666666666666,0.6428571428571429,1.0,0.782608695652174,0.2221492677927017,10,5,0,9,8,20142
2,2,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_weighted_cross_entropy_68e86ebf06,0.0001,cosine,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.8260869565217391,0.7769230769230769,0.799633723054439,0.7,0.9230769230769232,0.875,0.7,0.7777777777777778,0.1812784671783447,12,1,3,7,12,20242
2,3,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_weighted_cross_entropy_68e86ebf06,0.0001,cosine,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.7391304347826086,0.7575757575757576,0.807019927536232,0.5833333333333334,0.9090909090909092,0.875,0.5833333333333334,0.7,0.3272556960582733,10,1,5,7,21,20342
2,4,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_weighted_cross_entropy_68e86ebf06,0.0001,cosine,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.7391304347826086,0.7857142857142857,0.6738714988714989,1.0,0.5714285714285714,0.6,1.0,0.75,0.2560232281684875,8,6,0,9,13,20442
2,1,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_focal_8eca8245ec,0.0001,cosine,224,layer4_fc,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.7916666666666666,0.8148148148148149,0.8086297760210803,0.8888888888888888,0.7333333333333333,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6608683466911316,11,4,1,8,2,20142
2,2,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_focal_8eca8245ec,0.0001,cosine,224,layer4_fc,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.782608695652174,0.7461538461538462,0.734054834054834,0.8,0.7692307692307693,0.7272727272727273,0.8,0.7619047619047619,0.2912644743919372,10,3,2,8,17,20242
2,3,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_focal_8eca8245ec,0.0001,cosine,224,layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.6086956521739131,0.553030303030303,0.638146052228533,0.5,0.7272727272727273,0.6666666666666666,0.5,0.5714285714285714,0.8652241826057434,8,3,6,6,1,20342
2,4,lr_1em04_sched_cosine_img_224_ft_layer4_fc_loss_focal_8eca8245ec,0.0001,cosine,224,layer4_fc,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.9130434782608696,0.9047619047619048,0.9192982456140352,0.7777777777777778,1.0,1.0,0.7777777777777778,0.875,0.2117257118225097,14,0,2,7,5,20442
2,1,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_691980fc50,0.0001,cosine,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.7916666666666666,0.888888888888889,0.8564713064713065,1.0,0.6666666666666666,0.6428571428571429,1.0,0.782608695652174,0.1442981660366058,10,5,0,9,18,20142
2,2,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_691980fc50,0.0001,cosine,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6086956521739131,0.6,0.5661388151751928,1.0,0.3076923076923077,0.5263157894736842,1.0,0.6896551724137931,0.1571803390979766,4,9,0,10,11,20242
2,3,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_691980fc50,0.0001,cosine,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.782608695652174,0.8181818181818181,0.8754662959826004,0.6666666666666666,0.9090909090909092,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.3272708356380462,10,1,4,8,11,20342
2,4,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_691980fc50,0.0001,cosine,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8695652173913043,0.8571428571428571,0.7839807852965748,0.8888888888888888,0.8571428571428571,0.8,0.8888888888888888,0.8421052631578947,0.2680768370628357,12,2,1,8,4,20442
2,1,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_focal_26653f65da,0.0001,cosine,224,layer3_layer4_fc,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.375,0.5,0.375,1.0,0.0,0.375,1.0,0.5454545454545454,0.0,0,15,0,9,2,20142
2,2,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_focal_26653f65da,0.0001,cosine,224,layer3_layer4_fc,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.7391304347826086,0.676923076923077,0.547688651218063,0.8,0.6923076923076923,0.6666666666666666,0.8,0.7272727272727273,0.3508731126785278,9,4,2,8,9,20242
2,3,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_focal_26653f65da,0.0001,cosine,224,layer3_layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.782608695652174,0.75,0.811428597569902,0.75,0.8181818181818182,0.8181818181818182,0.75,0.782608695652174,0.223596915602684,9,2,3,9,8,20342
2,4,lr_1em04_sched_cosine_img_224_ft_layer3_layer4_fc_loss_focal_26653f65da,0.0001,cosine,224,layer3_layer4_fc,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8260869565217391,0.8253968253968254,0.8154507529507531,0.5555555555555556,1.0,1.0,0.5555555555555556,0.7142857142857143,0.4570335745811462,14,0,4,5,19,20442
2,1,lr_1em04_sched_cosine_img_224_ft_full_loss_weighted_cross_entropy_76e3fcc61d,0.0001,cosine,224,full,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.7916666666666666,0.888888888888889,0.8498575498575499,1.0,0.6666666666666666,0.6428571428571429,1.0,0.782608695652174,0.2826302647590637,10,5,0,9,4,20142
2,2,lr_1em04_sched_cosine_img_224_ft_full_loss_weighted_cross_entropy_76e3fcc61d,0.0001,cosine,224,full,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.782608695652174,0.6846153846153846,0.5502867965367966,0.8,0.7692307692307693,0.7272727272727273,0.8,0.7619047619047619,0.1718056350946426,10,3,2,8,12,20242
2,3,lr_1em04_sched_cosine_img_224_ft_full_loss_weighted_cross_entropy_76e3fcc61d,0.0001,cosine,224,full,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.8260869565217391,0.8181818181818181,0.8277103683353684,0.75,0.9090909090909092,0.9,0.75,0.8181818181818182,0.2496483027935028,10,1,3,9,12,20342
2,4,lr_1em04_sched_cosine_img_224_ft_full_loss_weighted_cross_entropy_76e3fcc61d,0.0001,cosine,224,full,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8695652173913043,0.9126984126984128,0.872602089268756,0.8888888888888888,0.8571428571428571,0.8,0.8888888888888888,0.8421052631578947,0.1458444893360138,12,2,1,8,16,20442
2,1,lr_1em04_sched_cosine_img_224_ft_full_loss_focal_13433d0a9c,0.0001,cosine,224,full,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.9166666666666666,0.9703703703703704,0.9575757575757576,1.0,0.8666666666666667,0.8181818181818182,1.0,0.9,0.4125780463218689,13,2,0,9,13,20142
2,2,lr_1em04_sched_cosine_img_224_ft_full_loss_focal_13433d0a9c,0.0001,cosine,224,full,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6521739130434783,0.6230769230769231,0.5640554614467658,0.7,0.6153846153846154,0.5833333333333334,0.7,0.6363636363636364,0.584812581539154,8,5,3,7,2,20242
2,3,lr_1em04_sched_cosine_img_224_ft_full_loss_focal_13433d0a9c,0.0001,cosine,224,full,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.7391304347826086,0.7348484848484848,0.7668093752652577,0.75,0.7272727272727273,0.75,0.75,0.75,0.2095876336097717,8,3,3,9,10,20342
2,4,lr_1em04_sched_cosine_img_224_ft_full_loss_focal_13433d0a9c,0.0001,cosine,224,full,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8260869565217391,0.8809523809523809,0.8636141636141637,0.6666666666666666,0.9285714285714286,0.8571428571428571,0.6666666666666666,0.75,0.3636963665485382,13,1,3,6,3,20442
2,1,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_weighted_cross_entropy_ac7cf43cc1,0.0001,cosine,320,fc_only,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.6666666666666666,0.3111111111111111,0.4035944237698623,0.1111111111111111,1.0,1.0,0.1111111111111111,0.2,0.7421250939369202,15,0,8,1,1,20142
2,2,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_weighted_cross_entropy_ac7cf43cc1,0.0001,cosine,320,fc_only,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.782608695652174,0.7384615384615385,0.6707455768868812,0.6,0.9230769230769232,0.8571428571428571,0.6,0.7058823529411765,0.3625751137733459,12,1,4,6,10,20242
2,3,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_weighted_cross_entropy_ac7cf43cc1,0.0001,cosine,320,fc_only,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.6086956521739131,0.5303030303030303,0.6693003919548542,0.25,1.0,1.0,0.25,0.4,0.4513283669948578,11,0,9,3,8,20342
2,4,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_weighted_cross_entropy_ac7cf43cc1,0.0001,cosine,320,fc_only,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.7391304347826086,0.5555555555555556,0.6146730462519936,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.4661341309547424,14,0,6,3,18,20442
2,1,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_focal_a2392d1b17,0.0001,cosine,320,fc_only,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.6666666666666666,0.3111111111111111,0.4035944237698623,0.1111111111111111,1.0,1.0,0.1111111111111111,0.2,0.7650898694992065,15,0,8,1,1,20142
2,2,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_focal_a2392d1b17,0.0001,cosine,320,fc_only,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.7391304347826086,0.7153846153846154,0.6373976747889791,0.9,0.6153846153846154,0.6428571428571429,0.9,0.75,0.2943362891674042,8,5,1,9,9,20242
2,3,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_focal_a2392d1b17,0.0001,cosine,320,fc_only,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.6086956521739131,0.5378787878787878,0.6804115030659654,0.25,1.0,1.0,0.25,0.4,0.4463923573493957,11,0,9,3,8,20342
2,4,lr_1em04_sched_cosine_img_320_ft_fc_only_loss_focal_a2392d1b17,0.0001,cosine,320,fc_only,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.7391304347826086,0.5555555555555556,0.6107744107744109,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.4225062429904938,14,0,6,3,18,20442
2,1,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_weighted_cross_entropy_d1e124db05,0.0001,cosine,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.8333333333333334,0.8666666666666667,0.7843033509700177,0.7777777777777778,0.8666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5183609127998352,13,2,2,7,13,20142
2,2,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_weighted_cross_entropy_d1e124db05,0.0001,cosine,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.7391304347826086,0.7,0.7422173659673659,0.5,0.9230769230769232,0.8333333333333334,0.5,0.625,0.3589296042919159,12,1,5,5,6,20242
2,3,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_weighted_cross_entropy_d1e124db05,0.0001,cosine,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.782608695652174,0.8181818181818181,0.8707752694165739,0.8333333333333334,0.7272727272727273,0.7692307692307693,0.8333333333333334,0.8,0.2394164502620697,8,3,2,10,10,20342
2,4,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_weighted_cross_entropy_d1e124db05,0.0001,cosine,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8695652173913043,0.9206349206349206,0.9093915343915346,0.7777777777777778,0.9285714285714286,0.875,0.7777777777777778,0.8235294117647058,0.7018918991088867,13,1,2,7,6,20442
2,1,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_focal_f702c93367,0.0001,cosine,320,layer4_fc,focal,resnet18,imagenet,69,31,38,121,24,9,15,43,0.8333333333333334,0.8814814814814815,0.8315153981820649,0.7777777777777778,0.8666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.4732188284397125,13,2,2,7,9,20142
2,2,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_focal_f702c93367,0.0001,cosine,320,layer4_fc,focal,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6956521739130435,0.7,0.6979291541791541,0.8,0.6153846153846154,0.6153846153846154,0.8,0.6956521739130435,0.3876302540302276,8,5,2,8,14,20242
2,3,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_focal_f702c93367,0.0001,cosine,320,layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,12,11,37,0.7391304347826086,0.75,0.8032666206579251,0.6666666666666666,0.8181818181818182,0.8,0.6666666666666666,0.7272727272727273,0.6089004874229431,9,2,4,8,12,20342
2,4,lr_1em04_sched_cosine_img_320_ft_layer4_fc_loss_focal_f702c93367,0.0001,cosine,320,layer4_fc,focal,resnet18,imagenet,70,31,39,123,23,9,14,41,0.8260869565217391,0.9365079365079364,0.9216200466200468,1.0,0.7142857142857143,0.6923076923076923,1.0,0.8181818181818182,0.286410242319107,10,4,0,9,15,20442
2,1,lr_1em04_sched_cosine_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_87bb184750,0.0001,cosine,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,31,38,121,24,9,15,43,0.875,0.925925925925926,0.908641975308642,0.8888888888888888,0.8666666666666667,0.8,0.8888888888888888,0.8421052631578947,0.1951744854450225,13,2,1,8,12,20142
2,2,lr_1em04_sched_cosine_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_87bb184750,0.0001,cosine,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,30,40,121,23,10,13,43,0.6521739130434783,0.7153846153846154,0.7248580586080584,0.9,0.4615384615384615,0.5625,0.9,0.6923076923076923,0.4216151237487793,6,7,1,9,6,20242
2,3,lr_1em04_sched_cosine_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_87bb184750,0.0001,cosine,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,12,11,37,0.782608695652174,0.7651515151515151,0.7624926271985096,0.8333333333333334,0.7272727272727273,0.7692307692307693,0.8333333333333334,0.8,0.4428127110004425,8,3,2,10,11,20342
2,4,lr_1em04_sched_cosine_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_87bb184750,0.0001,cosine,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,31,39,123,23,9,14,41,0.9130434782608696,0.9603174603174603,0.9534662867996202,0.8888888888888888,0.9285714285714286,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2433629781007766,13,1,1,8,6,20442
